audspec_lengthL1norm_sma_range,1.3062902564108425
audspec_lengthL1norm_sma_maxPos,0.2710101872527945
audspec_lengthL1norm_sma_minPos,0.09916380496563096
audspec_lengthL1norm_sma_quartile1,1.2303140410556814
audspec_lengthL1norm_sma_quartile2,1.2565167744331298
audspec_lengthL1norm_sma_quartile3,1.215311478105252
audspec_lengthL1norm_sma_iqr1-2,0.3066340152150636
audspec_lengthL1norm_sma_iqr2-3,0.26597904979163356
audspec_lengthL1norm_sma_iqr1-3,0.4948583278389126
audspec_lengthL1norm_sma_percentile1.0,0.4878144243951264
audspec_lengthL1norm_sma_percentile99.0,1.206966004788934
audspec_lengthL1norm_sma_pctlrange0-1,1.1846484179519332
audspec_lengthL1norm_sma_stddev,0.2800691515642194
audspec_lengthL1norm_sma_skewness,0.9040390943018078
audspec_lengthL1norm_sma_kurtosis,2.414271601882687
audspec_lengthL1norm_sma_meanSegLen,0.3352173117212687
audspec_lengthL1norm_sma_maxSegLen,1.9651361595871648
audspec_lengthL1norm_sma_minSegLen,0.1420561957867512
audspec_lengthL1norm_sma_segLenStddev,0.43225054623111586
audspec_lengthL1norm_sma_upleveltime25,0.15658438227436322
audspec_lengthL1norm_sma_upleveltime50,0.27588791015145075
audspec_lengthL1norm_sma_upleveltime75,0.14013670684943957
audspec_lengthL1norm_sma_upleveltime90,0.01426218357812028
audspec_lengthL1norm_sma_risetime,0.03414915403942138
audspec_lengthL1norm_sma_leftctime,0.013438629382305417
audspec_lengthL1norm_sma_lpgain,0.024160707447108746
audspec_lengthL1norm_sma_lpc0,0.1885269091120328
audspec_lengthL1norm_sma_lpc1,0.30372951432594325
audspec_lengthL1norm_sma_lpc2,0.1725195843361588
audspec_lengthL1norm_sma_lpc3,0.14156626290151195
audspec_lengthL1norm_sma_lpc4,0.06883386162274874
audspecRasta_lengthL1norm_sma_range,34.96212897986859
audspecRasta_lengthL1norm_sma_maxPos,0.13859371876679352
audspecRasta_lengthL1norm_sma_minPos,0.32205575841512263
audspecRasta_lengthL1norm_sma_quartile1,0.052357726403563086
audspecRasta_lengthL1norm_sma_quartile2,0.028155625116751626
audspecRasta_lengthL1norm_sma_quartile3,0.11290857043175716
audspecRasta_lengthL1norm_sma_iqr1-2,0.06631642917694548
audspecRasta_lengthL1norm_sma_iqr2-3,0.09809791447690336
audspecRasta_lengthL1norm_sma_iqr1-3,0.1612529626898063
audspecRasta_lengthL1norm_sma_percentile1.0,0.12787538541707213
audspecRasta_lengthL1norm_sma_percentile99.0,2.1538471521911036
audspecRasta_lengthL1norm_sma_pctlrange0-1,2.1941616013768614
audspecRasta_lengthL1norm_sma_stddev,1.2497391291465025
audspecRasta_lengthL1norm_sma_skewness,6.615731571846618
audspecRasta_lengthL1norm_sma_kurtosis,200.30842393761378
audspecRasta_lengthL1norm_sma_meanSegLen,3.6427416059815947
audspecRasta_lengthL1norm_sma_maxSegLen,7.6857112581659335
audspecRasta_lengthL1norm_sma_minSegLen,2.573612285280173
audspecRasta_lengthL1norm_sma_segLenStddev,3.070935203178184
audspecRasta_lengthL1norm_sma_upleveltime25,0.04114802432529994
audspecRasta_lengthL1norm_sma_upleveltime50,0.005338353016642876
audspecRasta_lengthL1norm_sma_upleveltime75,0.0015296365461832445
audspecRasta_lengthL1norm_sma_upleveltime90,0.0006586821775572526
audspecRasta_lengthL1norm_sma_risetime,0.027415271642161034
audspecRasta_lengthL1norm_sma_leftctime,0.027723504986753886
audspecRasta_lengthL1norm_sma_lpgain,0.04919274342365491
audspecRasta_lengthL1norm_sma_lpc0,0.35638844636090133
audspecRasta_lengthL1norm_sma_lpc1,1.038347349425886
audspecRasta_lengthL1norm_sma_lpc2,1.2324374399491183
audspecRasta_lengthL1norm_sma_lpc3,0.7427111530766796
audspecRasta_lengthL1norm_sma_lpc4,0.1929349400268929
pcm_RMSenergy_sma_range,0.11423650547665648
pcm_RMSenergy_sma_maxPos,0.2759805087389145
pcm_RMSenergy_sma_minPos,0.10517926684723196
pcm_RMSenergy_sma_quartile1,0.07124222108851604
pcm_RMSenergy_sma_quartile2,0.07216797100875301
pcm_RMSenergy_sma_quartile3,0.0747448078342524
pcm_RMSenergy_sma_iqr1-2,0.03167618461641895
pcm_RMSenergy_sma_iqr2-3,0.03167852229964263
pcm_RMSenergy_sma_iqr1-3,0.05305400852808149
pcm_RMSenergy_sma_percentile1.0,0.017873391251553166
pcm_RMSenergy_sma_percentile99.0,0.11147542780873226
pcm_RMSenergy_sma_pctlrange0-1,0.11279909911509275
pcm_RMSenergy_sma_stddev,0.030397534403372773
pcm_RMSenergy_sma_skewness,0.8574293197894467
pcm_RMSenergy_sma_kurtosis,3.7555305346972085
pcm_RMSenergy_sma_meanSegLen,0.3460938571236806
pcm_RMSenergy_sma_maxSegLen,2.2538513135548754
pcm_RMSenergy_sma_minSegLen,0.1445211080689783
pcm_RMSenergy_sma_segLenStddev,0.46868732256962287
pcm_RMSenergy_sma_upleveltime25,0.16984901888406675
pcm_RMSenergy_sma_upleveltime50,0.23941320750757697
pcm_RMSenergy_sma_upleveltime75,0.07041837185696871
pcm_RMSenergy_sma_upleveltime90,0.012345615840843394
pcm_RMSenergy_sma_risetime,0.03432658665846629
pcm_RMSenergy_sma_leftctime,0.013172295645906594
pcm_RMSenergy_sma_lpgain,0.00010481231410111258
pcm_RMSenergy_sma_lpc0,0.24846304612525985
pcm_RMSenergy_sma_lpc1,0.578585183141473
pcm_RMSenergy_sma_lpc2,0.5969437170444599
pcm_RMSenergy_sma_lpc3,0.35523858871412806
pcm_RMSenergy_sma_lpc4,0.10071771369189475
pcm_zcr_sma_range,0.18150780997258464
pcm_zcr_sma_maxPos,0.2309085613059165
pcm_zcr_sma_minPos,0.3346079175616888
pcm_zcr_sma_quartile1,0.018049399280019522
pcm_zcr_sma_quartile2,0.02075342353992492
pcm_zcr_sma_quartile3,0.025964746571504126
pcm_zcr_sma_iqr1-2,0.007293658128438936
pcm_zcr_sma_iqr2-3,0.010659551413871461
pcm_zcr_sma_iqr1-3,0.017074107689805947
pcm_zcr_sma_percentile1.0,0.011279953624955945
pcm_zcr_sma_percentile99.0,0.099166173644658
