subjectId,static,dynamic
100281,0.25,0.26924218749999995,0.2713671875,0.2713671875,0.2492421875,0.23586718749999996,0.23586718749999996,0.23586718749999996,0.23586718749999996,0.23586718749999996,0.23586718749999996,0.23586718749999996,0.23136718749999996,0.2269921875,0.2269921875,0.2269921875,0.18361718749999995
100280,0.25,0.254671875,0.24354687499999997,0.22142187499999996,0.21579687499999997,0.23029687499999998,0.24804687499999997,0.254671875,0.258046875,0.25917187499999994,0.24917187499999996,0.24142187499999998,0.234671875,0.23354687499999996,0.22692187499999997,0.229171875,0.24142187499999998
110425,0.375,0.5397109375,0.5419609375000001,0.5352109375,0.5352109375,0.5219609375,0.5030859375000001,0.49746093750000003,0.4819609375,0.4830859375,0.48521093750000005,0.4885859375,0.4930859375,0.48083593750000003,0.4885859375,0.4940859375,0.48521093750000005
100279,0.375,0.48113281249999995,0.4467578124999999,0.4133828125,0.39225781249999997,0.37775781249999996,0.3588828125,0.35450781249999996,0.35225781249999993,0.35225781249999993,0.35225781249999993,0.35225781249999993,0.35225781249999993,0.3811328125,0.34113281249999994,0.3100078125,0.31450781249999993
100275,0.25,0.427671875,0.414296875,0.414296875,0.414296875,0.412046875,0.40767187499999996,0.406546875,0.388671875,0.383171875,0.372046875,0.344296875,0.319796875,0.314296875,0.314296875,0.314296875,0.314296875
100282,0.0,-0.16817968749999998,-0.1693046875,-0.1693046875,-0.1693046875,-0.17042968749999998,-0.17042968749999998,-0.17042968749999998,-0.17042968749999998,-0.17042968749999998,-0.17042968749999998,-0.17042968749999998,-0.17042968749999998,-0.17042968749999998,-0.17042968749999998,-0.17042968749999998,-0.17042968749999998
100276,0.25,0.31790625000000006,0.32240625000000006,0.31015625,0.32240625000000006,0.32015625000000003,0.30578125000000006,0.30678125000000006,0.29903125,0.29790625000000004,0.31678125,0.30240625000000004,0.34678125000000004,0.29015625000000006,0.31240625000000005,0.28578125000000004,0.28465625000000006
100277,0.375,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875,0.47146875
200386,0.0,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125,-0.24628125
100278,0.375,0.35928125,0.36715625,0.37153125000000004,0.36715625,0.37715625,0.37153125000000004,0.37265625,0.37715625,0.37715625,0.37490625,0.37040625,0.37378125,0.38040625,0.38040625,0.38040625,0.38040625
