subjectId,static,dynamic
100027,0.625,0.7233715,0.7233715,0.7233715,0.7233715,0.7233715,0.7278715,0.7278715,0.7278715,0.7333715,0.7333715,0.7378715,0.7378715,0.7411215,0.7411215,0.7456214999999999,0.7644965,0.7744965,0.7778714999999999,0.7633715,0.7201215,0.6622465,0.6622465,0.6333715,0.6333715,0.6501215
110395,0.75,0.9749964999999999,1.0038714999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998,1.0049964999999998
100030,0.75,0.6647114999999999,0.7413364999999998,0.6924614999999998,0.6468364999999998,0.6347114999999999,0.6468364999999998,0.6935864999999999,0.7090864999999998,0.7135864999999998,0.7257114999999998,0.6924614999999998,0.6779614999999999,0.6157114999999999,0.6868364999999998,0.7113364999999998,0.7190864999999999,0.7247114999999998,0.6847114999999998,0.6390864999999999,0.6379614999999998,0.6735864999999999,0.6513364999999999,0.7324614999999999,0.7590864999999999,0.7668364999999998
100029,0.625,0.6964364999999999,0.6543114999999999,0.6943114999999999,0.6943114999999999,0.6786864999999999,0.6786864999999999,0.7098114999999999,0.6798114999999999,0.6120614999999999,0.7864364999999999,0.7231864999999998,0.7386864999999999,0.7098114999999999,0.7098114999999999,0.7843114999999999,0.6898114999999999,0.8443114999999999,0.5975614999999999,0.7453114999999999,0.7409364999999999,0.7409364999999999,0.7409364999999999,0.7253114999999999,0.6686864999999999,0.6775614999999999
100026,0.5,0.5696765,0.5741765000000001,0.5741765000000001,0.5741765000000001,0.5841765,0.5908015,0.5930515000000001,0.5951765,0.5963015,0.6041765,0.6108015,0.6308015,0.5351765,0.49855150000000004,0.47630150000000004,0.4485515,0.43080150000000006,0.4163015,0.38517650000000003,0.3874265,0.39417650000000004,0.3996765,0.40855150000000007,0.4185515000000001,0.4185515000000001
100031,0.375,0.2374314999999999,0.23068149999999987,0.22630649999999985,0.22630649999999985,0.23293149999999985,0.23630649999999986,0.24180649999999992,0.24743149999999992,0.2540564999999999,0.2506814999999999,0.25855649999999986,0.2606814999999999,0.2640564999999999,0.2640564999999999,0.26518149999999985,0.27743149999999994,0.27518149999999986,0.28518149999999987,0.28743149999999995,0.28743149999999995,0.28743149999999995,0.28743149999999995,0.2806814999999999,0.2629314999999999,0.2629314999999999
200356,0.625,0.6349715,0.6349715,0.6349715,0.6349715,0.6349715,0.6360965,0.6360965,0.6360965,0.6360965,0.6360965,0.6360965,0.6360965,0.6372215,0.6372215,0.6383465,0.6383465,0.6383465,0.6383465,0.6383465,0.6383465,0.6383465,0.6383465,0.6383465,0.6383465,0.6383465
100028,0.375,0.24421149999999997,0.24646149999999994,0.1964615,0.19421150000000004,0.25308650000000005,0.22196149999999998,0.1930865,0.16871150000000001,0.1430865,0.1430865,0.1430865,0.1430865,0.1542115,0.1553365,0.1553365,0.17308649999999998,0.2453365,0.2698365,0.21758649999999996,0.21983650000000005,0.27308649999999995,0.31758650000000005,0.34758649999999996,0.3675865,0.3675865
100032,0.5,0.6629415,0.6629415,0.6629415,0.6629415,0.6629415,0.6629415,0.6484415,0.6463165000000001,0.6463165000000001,0.6463165000000001,0.6718165,0.6940665,0.6473165,0.6295665,0.6295665,0.6295665,0.6284415,0.6440665,0.6440665,0.6440665,0.6451915,0.6684415,0.6651915,0.6595665000000001,0.6563165
100033,0.625,0.6801265000000001,0.6812515,0.6812515,0.6856265,0.6846265,0.6946265,0.6878765000000001,0.6935015000000001,0.7001265000000001,0.6956265,0.6823765,0.6812515,0.6812515,0.6823765,0.6867515000000001,0.6901265000000001,0.6946265,0.6890015,0.6823765,0.6790015,0.6678765000000001,0.6923765000000001,0.7035015000000001,0.7167515000000001,0.7235015
