subjectId,static,dynamic
100107,0.5,0.46778125000000004,0.46778125000000004,0.46778125000000004,0.46778125000000004,0.46778125000000004,0.46778125000000004,0.4845312500000001,0.4845312500000001,0.5200312500000001,0.5334062500000001,0.53228125,0.53228125
100111,0.125,0.11726041666666664,0.11613541666666666,0.1127604166666667,0.11051041666666667,0.10501041666666666,0.09388541666666667,0.09051041666666665,0.0805104166666667,0.0805104166666667,0.07163541666666667,0.06826041666666666,0.05826041666666665
200364,0.5,0.6833125,0.6678125,0.6666875,0.6689375,0.6755625,0.6778124999999999,0.6799375,0.6810625,0.6810625,0.6821875,0.6744375,0.6666875
110405,0.875,1.3193333333333335,1.3193333333333335,1.3193333333333335,1.3227083333333334,1.3237083333333333,1.3237083333333333,1.3237083333333333,1.3237083333333333,1.3248333333333333,1.3248333333333333,1.3248333333333333,1.3259583333333333
100104,0.625,0.9018645833333333,0.9129895833333334,0.9386145833333334,0.9508645833333333,0.9663645833333333,0.9686145833333334,0.9718645833333334,0.9718645833333334,0.9729895833333333,0.9852395833333334,0.9852395833333334,0.9852395833333334
100110,0.25,0.18560416666666674,0.18560416666666674,0.18560416666666674,0.18560416666666674,0.18560416666666674,0.18560416666666674,0.17447916666666674,0.17447916666666674,0.17447916666666674,0.17447916666666674,0.17447916666666674,0.17447916666666674
100106,0.25,0.09372916666666675,0.09372916666666675,0.09372916666666675,0.09372916666666675,0.09372916666666675,0.09372916666666675,0.09372916666666675,0.09372916666666675,0.09147916666666678,0.08710416666666676,0.08710416666666676,0.08597916666666677
100109,0.0,-0.4004583333333333,-0.4093333333333333,-0.4059583333333333,-0.3937083333333333,-0.40370833333333334,-0.40708333333333335,-0.4082083333333333,-0.4104583333333333,-0.4104583333333333,-0.4104583333333333,-0.4059583333333333,-0.39820833333333333
100105,0.5,0.5999374999999999,0.5988124999999999,0.5931874999999999,0.5921874999999999,0.5965624999999999,0.5943124999999999,0.5810624999999999,0.5765624999999999,0.5654374999999999,0.5621875,0.5621875,0.5610624999999999
100108,0.375,0.29601041666666666,0.28488541666666667,0.28038541666666666,0.2726354166666667,0.2715104166666667,0.2615104166666667,0.2615104166666667,0.2660104166666667,0.2726354166666667,0.2771354166666667,0.27938541666666666,0.2926354166666667
