subjectId,static,dynamic
100349,0.75,0.6039406249999999,0.6605656249999998,0.6939406249999999,0.7094406249999998
100090,0.875,1.1301281250000001,1.0456281250000001,1.1390031250000001,1.135628125
110403,0.75,0.7953781249999999,0.7865031249999999,0.7887531249999999,0.7887531249999999
100091,0.75,0.7861906249999999,0.7805656249999999,0.793940625,0.7961906249999999
100089,0.75,0.758596875,0.740846875,0.740846875,0.740846875
100094,0.875,1.0675656249999999,1.060940625,1.004190625,1.004190625
100088,0.625,0.42765937499999995,0.42765937499999995,0.42765937499999995,0.42765937499999995
100092,0.625,0.444315625,0.442065625,0.43319062499999994,0.444315625
100093,0.875,0.989034375,1.0301593750000002,1.0501593750000002,1.0522843750000002
200362,0.625,0.7706906250000001,0.761815625,0.7450656250000001,0.737315625
