subjectId,static,dynamic
100349,0.625,0.6006604166666666,0.5617854166666666,0.5640354166666666,0.6072854166666666,0.6417854166666666,0.6306604166666666,0.5617854166666666,0.5529104166666666,0.5972854166666666,0.6217854166666665,0.6172854166666666,0.6151604166666665
100090,0.5,0.30921250000000006,0.3892125,0.3559625,0.2848375,0.3359625,0.3782125,0.30258750000000006,0.2614625,0.2670875,0.3125875000000001,0.2425875,0.20596250000000005
110403,0.75,0.8805249999999998,0.8805249999999998,0.8793999999999998,0.8771499999999999,0.8815249999999998,0.8948999999999998,0.8948999999999998,0.8948999999999998,0.8948999999999998,0.8948999999999998,0.8948999999999998,0.8926499999999998
100091,0.75,0.9010250000000002,0.8976500000000002,0.8976500000000002,0.8976500000000002,0.8976500000000002,0.8976500000000002,0.9210250000000001,0.9354000000000001,0.9465250000000002,0.9365250000000002,0.9244000000000001,0.9410250000000001
100089,0.75,0.91168125,0.91280625,0.90718125,0.90605625,0.90605625,0.90718125,0.90718125,0.8916812500000001,0.88280625,0.8816812500000001,0.88055625,0.8750562500000001
100094,0.5,0.47524374999999996,0.47524374999999996,0.47524374999999996,0.47524374999999996,0.47299375,0.44961874999999996,0.44186875000000003,0.44186875000000003,0.42636874999999996,0.39074374999999995,0.37849374999999996,0.37849374999999996
100088,0.5,0.29894166666666666,0.29781666666666673,0.29119166666666674,0.29119166666666674,0.29119166666666674,0.28894166666666665,0.2611916666666667,0.20219166666666666,0.19006666666666672,0.1933166666666667,0.1933166666666667,0.19781666666666664
100092,0.625,0.7139520833333333,0.7149520833333333,0.7160770833333333,0.7160770833333333,0.7160770833333333,0.7139520833333333,0.7117020833333333,0.7117020833333333,0.7128270833333332,0.7149520833333333,0.7205770833333333,0.7205770833333333
100093,0.5,0.3617229166666667,0.4094729166666667,0.3460979166666667,0.32059791666666665,0.3160979166666667,0.3683479166666667,0.39834791666666675,0.3517229166666667,0.3138479166666667,0.2828479166666667,0.2728479166666667,0.2549729166666667
200362,0.875,0.9627854166666666,0.9994104166666666,1.0161604166666667,1.0194104166666667,1.0216604166666667,1.0216604166666667,1.0216604166666667,0.9972854166666666,1.0227854166666666,1.0539104166666666,1.0705354166666665,1.0561604166666667
