subjectId,static,dynamic
100048,0.75,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526,0.613873684210526
100052,0.875,0.9419592105263157,0.9619592105263157,0.9719592105263157,0.9174592105263157,0.8830842105263157,0.8640842105263157,0.9140842105263157,0.9385842105263156,0.8830842105263157,0.8519592105263157,0.8385842105263157,0.8730842105263157,0.8374592105263157,0.8263342105263157,0.8463342105263156,0.8752092105263157,0.8863342105263157,0.8297092105263156,0.8840842105263157
200358,0.875,0.914669736842105,0.9179197368421049,0.9179197368421049,0.9179197368421049,0.9179197368421049,0.9179197368421049,0.9179197368421049,0.9212947368421049,0.9235447368421049,0.9324197368421049,0.937919736842105,0.9401697368421049,0.9401697368421049,0.9401697368421049,0.9401697368421049,0.9457947368421049,0.9624197368421048,0.9624197368421048,0.9624197368421048
100049,0.625,0.522025,0.5175249999999999,0.5154,0.5154,0.5165249999999999,0.5165249999999999,0.5131499999999999,0.509775,0.509775,0.5075249999999999,0.5075249999999999,0.5086499999999999,0.5108999999999999,0.5108999999999999,0.5108999999999999,0.5108999999999999,0.5108999999999999,0.5108999999999999,0.5108999999999999
100053,0.75,0.8449921052631577,0.8449921052631577,0.8449921052631577,0.8449921052631577,0.8461171052631578,0.8461171052631578,0.8461171052631578,0.8461171052631578,0.8461171052631578,0.8461171052631578,0.8461171052631578,0.8472421052631577,0.8483671052631577,0.8494921052631578,0.8494921052631578,0.8494921052631578,0.8494921052631578,0.8517421052631577,0.8517421052631577
100047,0.75,0.7221039473684209,0.7287289473684209,0.7298539473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208,0.7309789473684208
100050,0.875,0.9205118421052628,0.9260118421052629,0.9260118421052629,0.9171368421052629,0.9127618421052629,0.9238868421052628,0.9327618421052629,0.9416368421052629,0.9438868421052629,0.9460118421052629,0.9516368421052629,0.9527618421052628,0.9571368421052628,0.9571368421052628,0.9450118421052629,0.9938868421052629,0.999386842105263,0.999386842105263,0.9916368421052628
100054,0.625,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526,0.496123684210526
100051,0.875,0.9419921052631577,0.9297421052631577,0.9119921052631577,0.9064921052631577,0.9019921052631577,0.9119921052631577,0.9231171052631577,0.9353671052631577,0.9408671052631576,0.9519921052631577,0.9608671052631577,0.9731171052631578,0.9776171052631577,0.9819921052631577,0.9931171052631578,1.0031171052631578,1.0064921052631577,1.0119921052631577,1.0164921052631577
110397,0.75,0.733998684210526,0.7306236842105261,0.7762486842105261,0.7951236842105261,0.7951236842105261,0.7951236842105261,0.7939986842105261,0.7873736842105261,0.7773736842105261,0.7739986842105261,0.7317486842105261,0.733998684210526,0.7428736842105261,0.7606236842105261,0.7684986842105261,0.7673736842105261,0.701748684210526,0.6717486842105261,0.7762486842105261
