subjectId,static,dynamic
100197,0.125,-0.052925,-0.07292499999999999,-0.056174999999999975,-0.08617499999999997,-0.031799999999999995,-0.05504999999999999,-0.05504999999999999,-0.07179999999999997
100198,0.375,0.47679375,0.46566874999999996,0.45904375,0.45791875000000004,0.45354375,0.45354375,0.45354375,0.45354375
100196,0.375,0.658184375,0.614934375,0.644934375,0.667184375,0.679309375,0.677184375,0.644934375,0.567184375
110423,0.375,0.650590625,0.516090625,0.566090625,0.567215625,0.576090625,0.576090625,0.576090625,0.576090625
100445,0.125,-0.09219062499999997,-0.10881562499999997,-0.11994062499999997,-0.12994062499999998,-0.131065625,-0.131065625,-0.13656562499999997,-0.13656562499999997
100195,0.375,0.41545000000000004,0.43107500000000004,0.412075,0.411075,0.411075,0.411075,0.40995000000000004,0.39432500000000004
200375,0.125,0.21679375,0.21904375000000004,0.21566875000000002,0.21241875000000005,0.21454375000000003,0.21904375000000004,0.21904375000000004,0.21904375000000004
100193,0.0,-0.07179999999999997,-0.17067499999999997,-0.17179999999999998,-0.15504999999999997,-0.13842499999999996,-0.166175,-0.19842499999999996,-0.20955
100201,0.5,0.696825,0.696825,0.6934500000000001,0.6834500000000001,0.6834500000000001,0.6834500000000001,0.6923250000000001,0.6923250000000001
100194,0.25,0.33315312500000005,0.34102812500000007,0.34765312500000006,0.34990312500000004,0.33315312500000005,0.32427812500000003,0.32315312500000004,0.32102812500000005
