subjectId,static,dynamic
100155,0.875,0.9980474999999998,0.9980474999999998,0.9980474999999998,0.9980474999999998,0.9980474999999998,0.9980474999999998,0.9980474999999998,0.9980474999999998,0.9980474999999998,0.9980474999999998,0.9980474999999998,1.0025474999999997,1.0225474999999997,1.0302974999999999,1.0302974999999999,1.0302974999999999,1.0302974999999999,1.0314224999999997,1.0314224999999997,1.0314224999999997
100157,0.75,0.7350787499999999,0.7318287499999999,0.7350787499999999,0.75295375,0.7462037499999999,0.7673287499999999,0.76957875,0.7829537499999999,0.7839537499999999,0.7962037499999999,0.79845375,0.7995787499999999,0.7995787499999999,0.7995787499999999,0.7995787499999999,0.8218287499999999,0.8218287499999999,0.8195787499999999,0.8195787499999999,0.8195787499999999
100158,0.875,1.02511625,1.02511625,0.98736625,1.02061625,1.02736625,1.02949125,1.03399125,1.03511625,1.03624125,1.03949125,1.03949125,1.03949125,1.04061625,1.04849125,1.04949125,1.05174125,1.0528662500000001,1.05061625,1.04849125,1.04061625
100153,0.5,0.07085374999999988,0.12647874999999992,0.13760374999999986,0.1387287499999999,0.08872874999999986,0.07085374999999988,0.0742287499999999,0.13760374999999986,0.1387287499999999,0.05972874999999983,0.040853749999999855,0.08197874999999982,0.14310374999999992,0.14310374999999992,0.09647874999999989,0.07197874999999992,0.16760374999999988,0.19535374999999983,0.19972874999999984,0.14760374999999987
200439,0.75,0.63446,0.628835,0.638835,0.647835,0.647835,0.647835,0.6578350000000001,0.6578350000000001,0.6578350000000001,0.66446,0.6622100000000001,0.65996,0.65996,0.65996,0.65996,0.65996,0.65996,0.663335,0.663335,0.663335
100352,0.75,0.7913475000000001,0.7913475000000001,0.7913475000000001,0.7913475000000001,0.7913475000000001,0.7913475000000001,0.7924725,0.7924725,0.7802225,0.7713475000000001,0.7645975,0.7557225000000001,0.7413475,0.7390975000000001,0.7390975000000001,0.7357225000000001,0.7302225,0.7302225,0.7302225,0.7302225
100156,0.875,0.9741162499999997,0.9741162499999997,0.9663662499999998,0.9629912499999997,0.9618662499999997,0.9552412499999997,0.9541162499999998,0.9484912499999998,0.9474912499999998,0.9484912499999998,0.9484912499999998,0.9496162499999997,0.9496162499999997,0.9496162499999997,0.9507412499999998,0.9541162499999998,0.9529912499999997,0.9484912499999998,0.9452412499999997,0.9396162499999997
100154,0.75,0.7477474999999997,0.7543724999999997,0.7511224999999997,0.7654974999999996,0.7688724999999996,0.7688724999999996,0.7699974999999997,0.7721224999999996,0.7843724999999997,0.7854974999999996,0.7899974999999997,0.7911224999999996,0.7921224999999996,0.7943724999999996,0.7954974999999996,0.7977474999999996,0.7977474999999996,0.7988724999999997,0.7999974999999997,0.8011224999999996
100159,0.75,0.7924662499999999,0.7924662499999999,0.7924662499999999,0.7924662499999999,0.7924662499999999,0.8513412499999999,0.8513412499999999,0.8602162499999999,0.8613412499999998,0.8613412499999998,0.8613412499999998,0.8613412499999998,0.8735912499999999,0.8768412499999999,0.8779662499999998,0.8802162499999999,0.8824662499999999,0.8847162499999999,0.8847162499999999,0.8847162499999999
110410,0.625,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999,0.7273912499999999
