subjectId,static,dynamic
100140,0.5,0.629903125,0.629903125,0.631028125,0.631028125
100143,0.25,-0.021784374999999967,-0.021784374999999967,-0.004034374999999979,-0.004034374999999979
200368,0.5,0.36899687500000006,0.347871875,0.352246875,0.3344968750000001
100137,0.625,0.8430593749999999,0.8475593750000001,0.8330593749999999,0.806434375
100141,0.25,-0.102753125,-0.102753125,-0.10387812499999999,-0.10500312499999997
110408,0.625,0.7203406250000002,0.722590625,0.7237156250000001,0.7237156250000001
100138,0.25,0.21359062499999998,0.21359062499999998,0.21359062499999998,0.21359062499999998
100142,0.625,0.701559375,0.711559375,0.715934375,0.717059375
100139,0.75,1.060559375,1.050559375,1.031684375,1.047309375
100144,0.375,0.3842781250000001,0.3842781250000001,0.379778125,0.37752812500000005
