subjectId,static,dynamic
100327,0.625,0.5178942307692307,0.5545192307692306,0.5356442307692306,0.5645192307692306,0.5301442307692307,0.4922692307692307,0.5433942307692307,0.4978942307692307,0.5122692307692307,0.5356442307692306,0.5133942307692306,0.5478942307692306,0.5067692307692306
200442,0.625,0.5189038461538461,0.5222788461538461,0.5245288461538462,0.5255288461538461,0.5289038461538461,0.5311538461538462,0.5245288461538462,0.5177788461538462,0.5266538461538461,0.5377788461538462,0.5500288461538462,0.5566538461538462,0.5722788461538462
100337,0.75,0.7741057692307692,0.7674807692307692,0.7597307692307692,0.7597307692307692,0.7597307692307692,0.7597307692307692,0.7641057692307692,0.7729807692307692,0.7752307692307692,0.7674807692307692,0.7629807692307692,0.7663557692307692,0.7718557692307692
100338,0.875,1.0790865384615382,1.070211538461538,1.074586538461538,1.1357115384615382,1.149086538461538,1.069086538461538,1.0413365384615383,0.9868365384615382,1.0179615384615381,0.9290865384615382,0.9302115384615381,1.0102115384615382,0.9190865384615382
100333,0.875,0.9826826923076923,1.0304326923076923,1.0060576923076923,0.9871826923076924,1.0493076923076923,1.0193076923076925,1.0604326923076925,0.9849326923076924,1.0449326923076923,0.9826826923076923,1.0649326923076923,1.0004326923076925,1.0326826923076924
100336,1.0,1.083875,1.083875,1.083875,1.076125,1.076125,1.076125,1.07825,1.07825,1.07825,1.07825,1.07825,1.07825,1.07825
110433,0.5,0.3954423076923076,0.3954423076923076,0.3954423076923076,0.3954423076923076,0.3954423076923076,0.3954423076923076,0.3954423076923076,0.3954423076923076,0.3954423076923076,0.3954423076923076,0.3954423076923076,0.3954423076923076,0.3954423076923076
100334,0.5,0.5538942307692308,0.4916442307692308,0.5105192307692308,0.5272692307692308,0.4305192307692308,0.4027692307692309,0.36051923076923087,0.3861442307692309,0.3427692307692308,0.40501923076923085,0.2961442307692308,0.3393942307692308,0.40164423076923084
100335,0.25,0.5640769230769231,0.5529519230769231,0.5529519230769231,0.5352019230769232,0.5574519230769232,0.5574519230769232,0.5574519230769232,0.5574519230769232,0.3352019230769231,0.14070192307692314,0.13070192307692313,0.09182692307692314,0.05957692307692314
100332,1.0,1.1667884615384612,1.1667884615384612,1.1667884615384612,1.1667884615384612,1.1667884615384612,1.1656634615384611,1.1634134615384613,1.1634134615384613,1.1634134615384613,1.1634134615384613,1.1634134615384613,1.1634134615384613,1.1634134615384613
