subjectId,static,dynamic
100132,0.375,0.6431312499999999,0.6365062499999999,0.6042562499999999,0.5553812499999999
100134,0.375,0.37550625000000004,0.37550625000000004,0.38213125000000003,0.38213125000000003
100136,0.125,-0.26618125000000004,-0.30730625,-0.30730625,-0.32843125
100130,0.125,-0.12343124999999999,-0.13118125000000003,-0.21455625,-0.22005625
100131,0.5,0.8501,0.91235,0.9168499999999999,0.855725
100128,0.625,0.8742875,0.8854124999999999,0.8909124999999999,0.8909124999999999
100133,0.125,-0.044243750000000054,-0.017618750000000044,-0.0021187500000000303,-0.01874375000000003
200367,0.25,0.15497500000000003,0.15497500000000003,0.15497500000000003,0.15710000000000002
110407,0.25,0.232475,0.232475,0.232475,0.23359999999999997
100351,0.625,0.8967562499999999,0.8967562499999999,0.8967562499999999,0.8890062499999999
