subjectId,static,dynamic
100034,1.0,1.1067078125000003,1.1067078125000003,1.0478328125000003,1.0533328125,0.9744578125000002,1.1233328125000002,1.1233328125000002,1.1233328125000002
100046,0.625,0.5971140625000001,0.5971140625000001,0.5971140625000001,0.5992390625000001,0.6037390625000001,0.6048640625000001,0.6114890625000001,0.6148640625000001
100041,1.0,1.1050828125,1.1050828125,1.1050828125,1.1050828125,1.1095828125000002,1.1117078125000002,1.1117078125000002,1.1117078125000002
100042,0.5,0.1022546875,0.1022546875,0.10775468750000006,0.11550468749999998,0.12112968749999997,0.14775468749999998,0.17112968750000002,0.2000046875
110396,1.0,0.9573015625000001,0.9206765625000002,0.8663015625000001,0.9051765625000001,0.9406765625000002,0.9051765625000001,0.9529265625000001,0.9063015625000002
200436,1.0,1.0680828125,1.0602078125,1.0624578125,1.0624578125,1.0624578125,1.0624578125,1.0624578125,1.0624578125
100044,0.625,0.42855156250000015,0.4330515625000001,0.43417656250000014,0.43417656250000014,0.43417656250000014,0.48642656250000005,0.5264265625000001,0.5175515625000001
100035,0.875,0.8931453125000002,0.9031453125000002,0.9076453125000001,0.9187703125000002,0.9253953125000001,0.9265203125000001,0.8931453125000002,0.8842703125000002
100382,0.875,0.9130984375000002,0.9152234375000001,0.9185984375000003,0.9185984375000003,0.9130984375000002,0.9142234375000002,0.9142234375000002,0.9142234375000002
100045,1.0,1.1642859375,1.1642859375,1.1642859375,1.1642859375,1.1642859375,1.1642859375,1.1642859375,1.1642859375
