subjectId,static,dynamic
100166,0.625,0.7884604166666667,0.7884604166666667,0.9040854166666666,0.8740854166666666,0.8673354166666667,0.8440854166666667,0.8340854166666667,0.8340854166666667,0.8340854166666667,0.8340854166666667,0.8340854166666667,0.8340854166666667,0.8340854166666667,0.8340854166666667,0.8340854166666667,0.8340854166666667,0.8340854166666667,0.8340854166666667
100163,0.5,0.6189118055555555,0.6189118055555555,0.6199118055555555,0.6244118055555554,0.6255368055555555,0.6255368055555555,0.6289118055555555,0.6332868055555555,0.6355368055555555,0.6332868055555555,0.6177868055555554,0.6277868055555554,0.6299118055555555,0.6210368055555555,0.6099118055555555,0.6099118055555555,0.6110368055555555,0.6166618055555555
110411,0.625,0.8325993055555555,0.8325993055555555,0.8325993055555555,0.8325993055555555,0.8325993055555555,0.7969743055555555,0.7937243055555555,0.8369743055555555,0.8337243055555554,0.8314743055555555,0.8303493055555554,0.8158493055555555,0.8114743055555554,0.8114743055555554,0.8114743055555554,0.8025993055555555,0.7848493055555554,0.7380993055555555
100167,0.375,0.34518263888888884,0.34518263888888884,0.3208076388888888,0.3174326388888889,0.3174326388888889,0.3174326388888889,0.3174326388888889,0.3174326388888889,0.3185576388888888,0.3340576388888889,0.33630763888888887,0.33630763888888887,0.33630763888888887,0.33630763888888887,0.3496826388888889,0.33630763888888887,0.3185576388888888,0.31630763888888885
200371,0.625,0.7644118055555554,0.7544118055555554,0.7410368055555555,0.7299118055555555,0.7255368055555554,0.7199118055555555,0.7121618055555554,0.7044118055555555,0.6977868055555555,0.6932868055555554,0.6987868055555555,0.7044118055555555,0.7087868055555555,0.7121618055555554,0.7121618055555554,0.7187868055555554,0.7299118055555555,0.7399118055555555
100162,0.375,0.29046736111111104,0.287092361111111,0.282717361111111,0.32609236111111106,0.33609236111111107,0.331592361111111,0.314967361111111,0.304967361111111,0.29609236111111104,0.30609236111111104,0.3182173611111111,0.33271736111111105,0.324967361111111,0.2849673611111111,0.266092361111111,0.2538423611111111,0.24709236111111105,0.24271736111111103
100161,0.75,0.8755298611111112,0.8389048611111112,0.7577798611111112,0.8877798611111112,0.8945298611111112,0.8177798611111111,0.8066548611111112,0.7945298611111111,0.8555298611111112,0.8466548611111112,0.7945298611111111,0.8077798611111111,0.8345298611111112,0.9034048611111112,0.8989048611111111,0.8111548611111111,0.7911548611111111,0.7934048611111112
100164,0.625,0.6608770833333334,0.6086270833333334,0.6997520833333334,0.7342520833333334,0.6753770833333334,0.6008770833333333,0.7642520833333334,0.7086270833333334,0.6020020833333334,0.5486270833333333,0.6631270833333334,0.6231270833333333,0.5265020833333334,0.48087708333333334,0.6008770833333333,0.7108770833333333,0.6131270833333333,0.6597520833333334
100168,0.625,0.055946527777777755,0.08707152777777777,0.07707152777777776,0.03594652777777774,0.004946527777777765,0.01819652777777775,0.031571527777777775,0.05044652777777775,0.04382152777777776,0.031571527777777775,0.025946527777777784,0.025946527777777784,0.024946527777777783,0.02707152777777777,0.02707152777777777,0.015946527777777775,0.001571527777777748,0.04044652777777774
100165,0.375,0.20311319444444442,0.19748819444444443,0.19748819444444443,0.1997381944444444,0.20198819444444444,0.20311319444444442,0.20748819444444444,0.21086319444444446,0.21636319444444446,0.21973819444444448,0.22198819444444445,0.22311319444444438,0.22411319444444439,0.22523819444444443,0.21523819444444442,0.20861319444444443,0.20636319444444445,0.2174881944444444
