subjectId,static,dynamic
100197,0.25,0.10383593749999998,0.10383593749999998,0.10383593749999998,0.10383593749999998,0.10383593749999998,0.10383593749999998,0.10383593749999998,0.10383593749999998
100198,0.75,1.2237890624999999,1.2237890624999999,1.2249140625,1.2371640625,1.2426640624999998,1.2282890625,1.2137890625,1.2315390625
100196,0.25,0.11491406250000002,0.1660390625,0.12941406250000004,0.12941406250000004,0.12053906250000002,0.11941406250000003,0.13153906250000003,0.1326640625
110423,0.125,-0.1265703125,-0.1265703125,-0.12544531250000002,-0.12544531250000002,-0.12544531250000002,-0.12544531250000002,-0.12544531250000002,-0.12544531250000002
100445,0.625,1.1648671875,1.1648671875,1.1237421875,1.0803671874999998,1.0669921875,1.0648671875,1.0648671875,1.0626171875
100195,0.375,0.3527578125,0.3527578125,0.3527578125,0.3527578125,0.3572578125,0.3538828125,0.3506328125,0.3506328125
200375,0.375,0.4843671875000001,0.5098671875,0.5132421875000001,0.5132421875000001,0.5121171875,0.5077421875,0.5077421875,0.5088671875
100193,0.125,-0.15569531249999996,-0.14457031249999996,-0.15344531249999996,-0.17119531249999995,-0.17119531249999995,-0.17119531249999995,-0.15782031249999995,-0.18669531249999996
100201,0.5,0.5480859375,0.5480859375,0.5614609375,0.5614609375,0.5614609375,0.5614609375,0.5648359375,0.5658359375
100194,0.125,0.10277343750000001,0.10502343750000004,0.10614843750000003,0.1038984375,0.10064843750000002,0.09064843750000001,0.07277343750000004,0.06177343750000003
