subjectId,static,dynamic
100116,0.625,0.6363625,0.6363625,0.6363625,0.6363625
100117,0.75,0.9028937499999999,0.8851437499999999,0.8773937499999999,0.8662687499999999
100113,0.75,0.89708125,0.90270625,0.76383125,0.76158125
100114,0.5,0.64955,0.64955,0.596175,0.560675
110419,0.625,0.683675,0.72705,0.783675,0.72155
100115,0.5,0.5015187499999999,0.47714375,0.44376874999999993,0.41826874999999997
100121,0.375,0.21429999999999993,0.1999249999999999,0.20767499999999994,0.19204999999999994
100112,0.375,0.3564562499999999,0.3564562499999999,0.3498312499999999,0.3464562499999999
200365,0.375,0.32286249999999994,0.32286249999999994,0.32286249999999994,0.32286249999999994
100118,0.625,0.6961749999999999,0.6961749999999999,0.6918,0.6918
