subjectId,static,dynamic
100057,0.5,0.6983973214285715,0.7006473214285713,0.7183973214285715,0.7283973214285715,0.7373973214285714,0.7473973214285714,0.7528973214285715,0.7662723214285714,0.7728973214285715,0.7806473214285714,0.7817723214285714,0.7817723214285714,0.7762723214285714,0.7606473214285714,0.7462723214285714,0.7395223214285713,0.7383973214285715,0.7573973214285714,0.7428973214285715,0.7228973214285714,0.7062723214285713,0.6940223214285715,0.6828973214285714,0.6783973214285715,0.6740223214285714,0.6740223214285714,0.6751473214285715,0.6862723214285715
100350,0.5,0.5815892857142857,0.5815892857142857,0.5815892857142857,0.5815892857142857,0.5815892857142857,0.5815892857142857,0.5815892857142857,0.5048392857142858,0.48821428571428577,0.5270892857142857,0.5582142857142858,0.5138392857142857,0.4827142857142857,0.4493392857142858,0.44158928571428574,0.43933928571428577,0.43933928571428577,0.43933928571428577,0.43933928571428577,0.4338392857142857,0.41596428571428573,0.4104642857142858,0.40271428571428575,0.4004642857142857,0.4104642857142858,0.4115892857142857,0.4115892857142857,0.4115892857142857
100058,0.375,0.4997589285714287,0.4831339285714287,0.48863392857142873,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866,0.48975892857142866
100061,0.25,0.06552232142857142,0.07664732142857142,0.07889732142857145,0.07989732142857145,0.06552232142857142,0.05327232142857144,0.05327232142857144,0.05327232142857144,0.05327232142857144,0.05327232142857144,0.07102232142857143,0.04439732142857142,0.057772321428571444,0.08777232142857141,0.08664732142857143,0.08327232142857141,0.039897321428571414,0.032147321428571435,0.032147321428571435,0.032147321428571435,0.032147321428571435,0.032147321428571435,0.032147321428571435,0.032147321428571435,0.032147321428571435,0.032147321428571435,0.03664732142857144,0.03664732142857144
100353,0.5,0.5609285714285714,0.5598035714285714,0.5598035714285714,0.5586785714285714,0.5609285714285714,0.5676785714285713,0.5676785714285713,0.5654285714285714,0.5609285714285714,0.5576785714285715,0.5531785714285713,0.5465535714285714,0.5465535714285714,0.5465535714285714,0.5520535714285713,0.5631785714285713,0.5631785714285713,0.5320535714285715,0.5376785714285715,0.5586785714285714,0.5665535714285714,0.5554285714285714,0.5476785714285715,0.5286785714285713,0.5165535714285714,0.4998035714285714,0.5254285714285714,0.5386785714285713
100060,0.375,0.27594642857142865,0.27157142857142863,0.27157142857142863,0.27157142857142863,0.27157142857142863,0.27044642857142864,0.26819642857142867,0.25157142857142867,0.24932142857142864,0.23594642857142867,0.23594642857142867,0.21819642857142868,0.22382142857142867,0.22382142857142867,0.22382142857142867,0.22382142857142867,0.22494642857142866,0.22494642857142866,0.22819642857142863,0.22819642857142863,0.22932142857142868,0.23382142857142868,0.23494642857142867,0.23932142857142863,0.24932142857142864,0.25494642857142863,0.25494642857142863,0.25494642857142863
100062,0.5,0.6736517857142856,0.6614017857142857,0.5791517857142856,0.5291517857142857,0.5514017857142857,0.5325267857142857,0.4902767857142857,0.48027678571428567,0.48027678571428567,0.45027678571428564,0.5459017857142856,0.5459017857142856,0.5481517857142857,0.5759017857142856,0.5881517857142856,0.5881517857142856,0.5591517857142857,0.5870267857142857,0.5959017857142856,0.6047767857142856,0.6047767857142856,0.6047767857142856,0.5902767857142857,0.6047767857142856,0.6047767857142856,0.6047767857142856,0.6047767857142856,0.5981517857142856
100059,0.375,0.40682142857142867,0.40344642857142876,0.40007142857142874,0.3989464285714287,0.3979464285714287,0.39682142857142877,0.39344642857142875,0.39007142857142874,0.3879464285714287,0.3879464285714287,0.3879464285714287,0.3879464285714287,0.3879464285714287,0.3879464285714287,0.3879464285714287,0.3879464285714287,0.38682142857142876,0.38682142857142876,0.38682142857142876,0.38682142857142876,0.38682142857142876,0.38682142857142876,0.38682142857142876,0.38682142857142876,0.38682142857142876,0.38682142857142876,0.38682142857142876,0.38682142857142876
200354,0.125,-0.0027321428571428497,-0.0027321428571428497,-0.0027321428571428497,-0.0027321428571428497,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.01614285714285718,0.017267857142857168,0.017267857142857168,0.017267857142857168,0.017267857142857168,0.01614285714285718
100055,0.5,0.6778660714285716,0.6778660714285716,0.6778660714285716,0.6789910714285714,0.6789910714285714,0.6789910714285714,0.6789910714285714,0.6799910714285715,0.6833660714285714,0.6899910714285715,0.7078660714285714,0.7078660714285714,0.7199910714285715,0.7222410714285714,0.7278660714285714,0.7299910714285716,0.7399910714285716,0.7444910714285715,0.7444910714285715,0.7444910714285715,0.7378660714285714,0.7356160714285715,0.7356160714285715,0.7344910714285715,0.7333660714285715,0.7322410714285714,0.7322410714285714,0.7178660714285714
