subjectId,static,dynamic
100048,0.5,0.5400124999999999,0.5400124999999999,0.5411374999999999,0.5422624999999999,0.5445124999999998,0.5456374999999999
100052,0.5,0.3886791666666667,0.4253041666666666,0.3896791666666667,0.3886791666666667,0.40192916666666667,0.4153041666666667
200358,0.875,1.05395,1.069575,1.035075,1.01845,1.045075,1.0516999999999999
100049,0.375,0.10676250000000004,0.10676250000000004,0.10676250000000004,0.10676250000000004,0.10676250000000004,0.10676250000000004
100053,0.75,1.0067625000000002,0.9922625,0.9812625,0.9801375000000001,0.9722625,0.9878875
100047,0.5,0.48392916666666663,0.48505416666666656,0.4861791666666666,0.48730416666666665,0.4884291666666666,0.4961791666666666
100050,0.5,0.4090125000000001,0.4090125000000001,0.4090125000000001,0.4090125000000001,0.4090125000000001,0.4090125000000001
100054,0.625,0.6345333333333335,0.6322833333333335,0.6322833333333335,0.6222833333333335,0.6600333333333335,0.6589083333333334
100051,0.75,0.8797,0.895325,0.9075750000000001,0.9242000000000001,0.9419500000000001,0.9675750000000001
110397,0.5,0.4276583333333334,0.4054083333333333,0.3821583333333333,0.3810333333333334,0.3810333333333334,0.3810333333333334
