subjectId,static,dynamic
200379,0.625,0.6104500000000003,0.6260750000000003,0.6260750000000003,0.6260750000000003,0.6260750000000003,0.6260750000000003,0.6260750000000003,0.6260750000000003,0.6260750000000003,0.6260750000000003
110418,0.375,0.4163874999999999,0.4163874999999999,0.4163874999999999,0.4163874999999999,0.4163874999999999,0.4163874999999999,0.4163874999999999,0.4163874999999999,0.4163874999999999,0.4163874999999999
100234,0.5,0.43495000000000006,0.43157500000000004,0.42945,0.4327000000000001,0.43157500000000004,0.43045,0.43045,0.433825,0.43045,0.4272
100230,0.625,1.0963875,1.0963875,1.0963875,1.0963875,1.0963875,1.0963875,1.0963875,1.0963875,1.0963875,1.0963875
100227,0.625,0.6758000000000001,0.7114250000000001,0.704675,0.6591750000000001,0.6525500000000001,0.664675,0.7014250000000001,0.694675,0.6458,0.686925
100236,0.625,0.6276375000000002,0.6276375000000002,0.6276375000000002,0.6276375000000002,0.6276375000000002,0.6276375000000002,0.6276375000000002,0.6276375000000002,0.6276375000000002,0.6276375000000002
100231,0.625,0.6758125,0.7046875,0.7179375,0.7058125000000001,0.5968125000000001,0.5858125000000001,0.5290625,0.45681250000000007,0.4346875,0.6324375
100233,0.625,0.8147125000000002,0.8379625000000002,0.8013375000000001,0.7547125000000001,0.7302125000000002,0.7347125000000001,0.7490875000000001,0.7324625000000001,0.7702125000000001,0.6924625000000001
100235,0.5,0.3763875,0.3763875,0.3763875,0.3763875,0.3763875,0.3763875,0.3763875,0.3763875,0.3763875,0.3763875
100232,0.625,0.6516000000000001,0.5959750000000001,0.6293500000000001,0.6237250000000001,0.5759750000000001,0.5793500000000001,0.58935,0.58935,0.58935,0.5316000000000001
